0.002848155	-0.410795354
-0.019693778	-0.366725321
-0.003463586	-0.355092748
-0.054859195	-0.38314183
-0.251424858	-0.355160153
4.704193875	1.056256926
1.043383821	0.724737466
0.645744108	0.692408207
0.567298179	0.673095085
0.223759107	0.894239911
-0.021497133	0.889645772
-0.146830285	0.889642225
-0.086417903	0.889642225
0.969446278	-0.834669426
0.449178445	-0.842318047
-0.05305584	-0.842044882
-0.275770147	-0.842699414
-0.294705371	-0.842413832
-0.259539954	-0.841968609
-0.480450906	-0.841872823
-0.769889336	-0.841821383
-0.779807787	-0.841982799
0.199413818	-0.798075956
0.10022931	-0.831173269
-0.354216076	-0.8311644
0.071375634	-0.831107638
-0.451597231	0.492329017
-0.47233581	-0.002452665
-0.035923971	0.334641845
-0.525534773	0.354524357
-0.690541729	0.183099113
-0.900632552	0.150656332
-1.084574732	0.162986008
-0.751855789	2.523640906
-0.918666099	2.172568861
-1.011538867	2.058612927
-1.07195125	2.019679815
-1.203596143	1.82282007
-1.190070983	1.921508917
-1.201792788	1.551490926
-1.170234081	1.623457494
0.853129899	1.252501163
0.196708786	1.46247283
2.609597383	-0.490174627
1.293148448	-0.489332073
2.116379871	-0.485220407
1.945962851	-0.539746984
1.453647017	-0.539473819
-0.585947156	-0.542491051
-0.946618097	-0.629902085
0.166051756	-0.847330803
-0.329870788	-0.847302422
-0.392086525	-0.847290005
-0.127895061	-0.847290005
-0.360527818	-0.847281136
-0.302820467	-0.847300648
-0.459712327	-0.847277589
-0.659884699	-0.847220827
-0.010677005	-0.844673652
0.29769665	-0.84548073
0.393274449	-0.845204018
0.441063349	-0.845253684
-0.035022293	-0.844308249
